,year,gross,popularity,imdb_score,vote_average,genre
2348,2012,834939099,13.7,8.0,7.6,Action
2352,2012,834939099,13.7,7.5,7.6,Action
2355,2012,834939099,13.7,7.1,7.6,Action
2357,2012,834939099,13.7,5.6,7.6,Action
2361,2012,834939099,13.7,6.4,7.6,Action
2364,2012,834939099,13.7,7.4,7.6,Action
2365,2012,834939099,13.7,7.6,7.6,Action
2367,2012,834939099,13.7,6.3,7.6,Action
2368,2012,834939099,13.7,5.4,7.6,Action
2375,2012,834939099,13.7,5.7,7.6,Action
2383,2012,834939099,13.7,6.5,7.6,Action
2385,2012,834939099,13.7,1.7,7.6,Action
2386,2012,834939099,13.7,7.7,7.6,Action
2389,2012,834939099,13.7,5.3,7.6,Action
2400,2012,834939099,13.7,5.1,7.6,Action
2402,2012,834939099,13.7,5.2,7.6,Action
2428,2012,834939099,13.7,4.8,7.6,Action
2429,2012,834939099,13.7,5.0,7.6,Action
2432,2012,834939099,13.7,4.9,7.6,Action
2438,2012,834939099,13.7,4.1,7.6,Action
2461,2012,834939099,13.7,4.3,7.6,Action
2485,2012,834939099,13.7,4.6,7.6,Action
2491,2012,834939099,13.7,4.2,7.6,Action
2495,2012,834939099,13.7,8.3,7.6,Action
2503,2012,834939099,13.7,3.1,7.6,Action
2505,2012,834939099,13.7,3.9,7.6,Action
2515,2012,834939099,13.7,6.0,7.6,Action
2516,2012,834939099,13.7,3.8,7.6,Action
2520,2012,834939099,13.7,8.2,7.6,Action
2522,2012,834939099,13.7,2.2,7.6,Action
2523,2012,834939099,13.7,4.7,7.6,Action
2532,2012,834939099,13.7,8.4,7.6,Action
2535,2012,834939099,13.7,3.5,7.6,Action
2539,2012,834939099,13.7,4.4,7.6,Action
2547,2012,834939099,13.7,3.4,7.6,Action
2548,2012,834939099,13.7,3.7,7.6,Action
2551,2012,834939099,13.7,8.5,7.6,Crime
2552,2012,834939099,13.7,6.6,7.6,Crime
2553,2012,834939099,13.7,8.1,7.6,Crime
2554,2012,834939099,13.7,6.8,7.6,Crime
2555,2012,834939099,13.7,7.0,7.6,Crime
2556,2012,834939099,13.7,5.9,7.6,Crime
2557,2012,834939099,13.7,7.8,7.6,Crime
2558,2012,834939099,13.7,7.2,7.6,Crime
2559,2012,834939099,13.7,6.1,7.6,Crime
2561,2012,834939099,13.7,7.9,7.6,Crime
2562,2012,834939099,13.7,5.8,7.6,Crime
2563,2012,834939099,13.7,6.2,7.6,Crime
2564,2012,834939099,13.7,6.9,7.6,Crime
2565,2012,834939099,13.7,7.3,7.6,Crime
2566,2012,834939099,13.7,5.5,7.6,Crime
2568,2012,834939099,13.7,6.7,7.6,Crime
2569,2012,834939099,13.7,8.0,7.6,Crime
2573,2012,834939099,13.7,7.5,7.6,Crime
2576,2012,834939099,13.7,7.1,7.6,Crime
2578,2012,834939099,13.7,5.6,7.6,Crime
2582,2012,834939099,13.7,6.4,7.6,Crime
2585,2012,834939099,13.7,7.4,7.6,Crime
2586,2012,834939099,13.7,7.6,7.6,Crime
2588,2012,834939099,13.7,6.3,7.6,Crime
2589,2012,834939099,13.7,5.4,7.6,Crime
2596,2012,834939099,13.7,5.7,7.6,Crime
2604,2012,834939099,13.7,6.5,7.6,Crime
2606,2012,834939099,13.7,1.7,7.6,Crime
2607,2012,834939099,13.7,7.7,7.6,Crime
2610,2012,834939099,13.7,5.3,7.6,Crime
2621,2012,834939099,13.7,5.1,7.6,Crime
2623,2012,834939099,13.7,5.2,7.6,Crime
2649,2012,834939099,13.7,4.8,7.6,Crime
2650,2012,834939099,13.7,5.0,7.6,Crime
2653,2012,834939099,13.7,4.9,7.6,Crime
2659,2012,834939099,13.7,4.1,7.6,Crime
2682,2012,834939099,13.7,4.3,7.6,Crime
2706,2012,834939099,13.7,4.6,7.6,Crime
2712,2012,834939099,13.7,4.2,7.6,Crime
2716,2012,834939099,13.7,8.3,7.6,Crime
2724,2012,834939099,13.7,3.1,7.6,Crime
2726,2012,834939099,13.7,3.9,7.6,Crime
2736,2012,834939099,13.7,6.0,7.6,Crime
2737,2012,834939099,13.7,3.8,7.6,Crime
2741,2012,834939099,13.7,8.2,7.6,Crime
2743,2012,834939099,13.7,2.2,7.6,Crime
2744,2012,834939099,13.7,4.7,7.6,Crime
2753,2012,834939099,13.7,8.4,7.6,Crime
2756,2012,834939099,13.7,3.5,7.6,Crime
2760,2012,834939099,13.7,4.4,7.6,Crime
2768,2012,834939099,13.7,3.4,7.6,Crime
2769,2012,834939099,13.7,3.7,7.6,Crime
2772,2012,834939099,13.7,8.5,7.6,Drama
2773,2012,834939099,13.7,6.6,7.6,Drama
2774,2012,834939099,13.7,8.1,7.6,Drama
2775,2012,834939099,13.7,6.8,7.6,Drama
2776,2012,834939099,13.7,7.0,7.6,Drama
2777,2012,834939099,13.7,5.9,7.6,Drama
2778,2012,834939099,13.7,7.8,7.6,Drama
2779,2012,834939099,13.7,7.2,7.6,Drama
2780,2012,834939099,13.7,6.1,7.6,Drama
2782,2012,834939099,13.7,7.9,7.6,Drama
2783,2012,834939099,13.7,5.8,7.6,Drama
2784,2012,834939099,13.7,6.2,7.6,Drama
2785,2012,834939099,13.7,6.9,7.6,Drama
2786,2012,834939099,13.7,7.3,7.6,Drama
2787,2012,834939099,13.7,5.5,7.6,Drama
2789,2012,834939099,13.7,6.7,7.6,Drama
2790,2012,834939099,13.7,8.0,7.6,Drama
2794,2012,834939099,13.7,7.5,7.6,Drama
2797,2012,834939099,13.7,7.1,7.6,Drama
2799,2012,834939099,13.7,5.6,7.6,Drama
2803,2012,834939099,13.7,6.4,7.6,Drama
2806,2012,834939099,13.7,7.4,7.6,Drama
2807,2012,834939099,13.7,7.6,7.6,Drama
2809,2012,834939099,13.7,6.3,7.6,Drama
2810,2012,834939099,13.7,5.4,7.6,Drama
2817,2012,834939099,13.7,5.7,7.6,Drama
2825,2012,834939099,13.7,6.5,7.6,Drama
2827,2012,834939099,13.7,1.7,7.6,Drama
2828,2012,834939099,13.7,7.7,7.6,Drama
2831,2012,834939099,13.7,5.3,7.6,Drama
2842,2012,834939099,13.7,5.1,7.6,Drama
2844,2012,834939099,13.7,5.2,7.6,Drama
2870,2012,834939099,13.7,4.8,7.6,Drama
2871,2012,834939099,13.7,5.0,7.6,Drama
2874,2012,834939099,13.7,4.9,7.6,Drama
2880,2012,834939099,13.7,4.1,7.6,Drama
2903,2012,834939099,13.7,4.3,7.6,Drama
2927,2012,834939099,13.7,4.6,7.6,Drama
2933,2012,834939099,13.7,4.2,7.6,Drama
2937,2012,834939099,13.7,8.3,7.6,Drama
2945,2012,834939099,13.7,3.1,7.6,Drama
2947,2012,834939099,13.7,3.9,7.6,Drama
2957,2012,834939099,13.7,6.0,7.6,Drama
2958,2012,834939099,13.7,3.8,7.6,Drama
2962,2012,834939099,13.7,8.2,7.6,Drama
2964,2012,834939099,13.7,2.2,7.6,Drama
2965,2012,834939099,13.7,4.7,7.6,Drama
2974,2012,834939099,13.7,8.4,7.6,Drama
2977,2012,834939099,13.7,3.5,7.6,Drama
2981,2012,834939099,13.7,4.4,7.6,Drama
2989,2012,834939099,13.7,3.4,7.6,Drama
2990,2012,834939099,13.7,3.7,7.6,Drama
2993,2012,834939099,13.7,8.5,7.6,Thriller
2994,2012,834939099,13.7,6.6,7.6,Thriller
2995,2012,834939099,13.7,8.1,7.6,Thriller
2996,2012,834939099,13.7,6.8,7.6,Thriller
2997,2012,834939099,13.7,7.0,7.6,Thriller
2998,2012,834939099,13.7,5.9,7.6,Thriller
2999,2012,834939099,13.7,7.8,7.6,Thriller
3000,2012,834939099,13.7,7.2,7.6,Thriller
3001,2012,834939099,13.7,6.1,7.6,Thriller
3003,2012,834939099,13.7,7.9,7.6,Thriller
3004,2012,834939099,13.7,5.8,7.6,Thriller
3005,2012,834939099,13.7,6.2,7.6,Thriller
3006,2012,834939099,13.7,6.9,7.6,Thriller
3007,2012,834939099,13.7,7.3,7.6,Thriller
3008,2012,834939099,13.7,5.5,7.6,Thriller
3010,2012,834939099,13.7,6.7,7.6,Thriller
3011,2012,834939099,13.7,8.0,7.6,Thriller
3015,2012,834939099,13.7,7.5,7.6,Thriller
3018,2012,834939099,13.7,7.1,7.6,Thriller
3020,2012,834939099,13.7,5.6,7.6,Thriller
3024,2012,834939099,13.7,6.4,7.6,Thriller
3027,2012,834939099,13.7,7.4,7.6,Thriller
3028,2012,834939099,13.7,7.6,7.6,Thriller
3030,2012,834939099,13.7,6.3,7.6,Thriller
3031,2012,834939099,13.7,5.4,7.6,Thriller
3038,2012,834939099,13.7,5.7,7.6,Thriller
3046,2012,834939099,13.7,6.5,7.6,Thriller
3048,2012,834939099,13.7,1.7,7.6,Thriller
3049,2012,834939099,13.7,7.7,7.6,Thriller
3052,2012,834939099,13.7,5.3,7.6,Thriller
3063,2012,834939099,13.7,5.1,7.6,Thriller
3065,2012,834939099,13.7,5.2,7.6,Thriller
3091,2012,834939099,13.7,4.8,7.6,Thriller
3092,2012,834939099,13.7,5.0,7.6,Thriller
3095,2012,834939099,13.7,4.9,7.6,Thriller
3101,2012,834939099,13.7,4.1,7.6,Thriller
3124,2012,834939099,13.7,4.3,7.6,Thriller
3148,2012,834939099,13.7,4.6,7.6,Thriller
3154,2012,834939099,13.7,4.2,7.6,Thriller
3158,2012,834939099,13.7,8.3,7.6,Thriller
3166,2012,834939099,13.7,3.1,7.6,Thriller
3168,2012,834939099,13.7,3.9,7.6,Thriller
3178,2012,834939099,13.7,6.0,7.6,Thriller
3179,2012,834939099,13.7,3.8,7.6,Thriller
3183,2012,834939099,13.7,8.2,7.6,Thriller
3185,2012,834939099,13.7,2.2,7.6,Thriller
3186,2012,834939099,13.7,4.7,7.6,Thriller
3195,2012,834939099,13.7,8.4,7.6,Thriller
3198,2012,834939099,13.7,3.5,7.6,Thriller
3202,2012,834939099,13.7,4.4,7.6,Thriller
3210,2012,834939099,13.7,3.4,7.6,Thriller
3211,2012,834939099,13.7,3.7,7.6,Thriller
3214,2012,24139100,6.0,8.5,6.1,Action
3215,2012,24139100,6.0,6.6,6.1,Action
3216,2012,24139100,6.0,8.1,6.1,Action
3217,2012,24139100,6.0,6.8,6.1,Action
3218,2012,24139100,6.0,7.0,6.1,Action
3219,2012,24139100,6.0,5.9,6.1,Action
3220,2012,24139100,6.0,7.8,6.1,Action
3221,2012,24139100,6.0,7.2,6.1,Action
3222,2012,24139100,6.0,6.1,6.1,Action
3224,2012,24139100,6.0,7.9,6.1,Action
3225,2012,24139100,6.0,5.8,6.1,Action
3226,2012,24139100,6.0,6.2,6.1,Action
3227,2012,24139100,6.0,6.9,6.1,Action
3228,2012,24139100,6.0,7.3,6.1,Action
3229,2012,24139100,6.0,5.5,6.1,Action
3231,2012,24139100,6.0,6.7,6.1,Action
3232,2012,24139100,6.0,8.0,6.1,Action
3236,2012,24139100,6.0,7.5,6.1,Action
3239,2012,24139100,6.0,7.1,6.1,Action
3241,2012,24139100,6.0,5.6,6.1,Action
3245,2012,24139100,6.0,6.4,6.1,Action
3248,2012,24139100,6.0,7.4,6.1,Action
3249,2012,24139100,6.0,7.6,6.1,Action
3251,2012,24139100,6.0,6.3,6.1,Action
3252,2012,24139100,6.0,5.4,6.1,Action
3259,2012,24139100,6.0,5.7,6.1,Action
3267,2012,24139100,6.0,6.5,6.1,Action
3269,2012,24139100,6.0,1.7,6.1,Action
3270,2012,24139100,6.0,7.7,6.1,Action
3273,2012,24139100,6.0,5.3,6.1,Action
3284,2012,24139100,6.0,5.1,6.1,Action
3286,2012,24139100,6.0,5.2,6.1,Action
3312,2012,24139100,6.0,4.8,6.1,Action
3313,2012,24139100,6.0,5.0,6.1,Action
3316,2012,24139100,6.0,4.9,6.1,Action
3322,2012,24139100,6.0,4.1,6.1,Action
3345,2012,24139100,6.0,4.3,6.1,Action
3369,2012,24139100,6.0,4.6,6.1,Action
3375,2012,24139100,6.0,4.2,6.1,Action
3379,2012,24139100,6.0,8.3,6.1,Action
3387,2012,24139100,6.0,3.1,6.1,Action
3389,2012,24139100,6.0,3.9,6.1,Action
3399,2012,24139100,6.0,6.0,6.1,Action
3400,2012,24139100,6.0,3.8,6.1,Action
3404,2012,24139100,6.0,8.2,6.1,Action
3406,2012,24139100,6.0,2.2,6.1,Action
3407,2012,24139100,6.0,4.7,6.1,Action
3416,2012,24139100,6.0,8.4,6.1,Action
3419,2012,24139100,6.0,3.5,6.1,Action
3423,2012,24139100,6.0,4.4,6.1,Action
3431,2012,24139100,6.0,3.4,6.1,Action
3432,2012,24139100,6.0,3.7,6.1,Action
3435,2012,24139100,6.0,8.5,6.1,Adventure
3436,2012,24139100,6.0,6.6,6.1,Adventure
3437,2012,24139100,6.0,8.1,6.1,Adventure
3438,2012,24139100,6.0,6.8,6.1,Adventure
3439,2012,24139100,6.0,7.0,6.1,Adventure
3440,2012,24139100,6.0,5.9,6.1,Adventure
3441,2012,24139100,6.0,7.8,6.1,Adventure
3442,2012,24139100,6.0,7.2,6.1,Adventure
3443,2012,24139100,6.0,6.1,6.1,Adventure
3445,2012,24139100,6.0,7.9,6.1,Adventure
3446,2012,24139100,6.0,5.8,6.1,Adventure
3447,2012,24139100,6.0,6.2,6.1,Adventure
3448,2012,24139100,6.0,6.9,6.1,Adventure
3449,2012,24139100,6.0,7.3,6.1,Adventure
3450,2012,24139100,6.0,5.5,6.1,Adventure
3452,2012,24139100,6.0,6.7,6.1,Adventure
3453,2012,24139100,6.0,8.0,6.1,Adventure
3457,2012,24139100,6.0,7.5,6.1,Adventure
3460,2012,24139100,6.0,7.1,6.1,Adventure
3462,2012,24139100,6.0,5.6,6.1,Adventure
3466,2012,24139100,6.0,6.4,6.1,Adventure
3469,2012,24139100,6.0,7.4,6.1,Adventure
3470,2012,24139100,6.0,7.6,6.1,Adventure
3472,2012,24139100,6.0,6.3,6.1,Adventure
3473,2012,24139100,6.0,5.4,6.1,Adventure
3480,2012,24139100,6.0,5.7,6.1,Adventure
3488,2012,24139100,6.0,6.5,6.1,Adventure
3490,2012,24139100,6.0,1.7,6.1,Adventure
3491,2012,24139100,6.0,7.7,6.1,Adventure
3494,2012,24139100,6.0,5.3,6.1,Adventure
3505,2012,24139100,6.0,5.1,6.1,Adventure
3507,2012,24139100,6.0,5.2,6.1,Adventure
3533,2012,24139100,6.0,4.8,6.1,Adventure
3534,2012,24139100,6.0,5.0,6.1,Adventure
3537,2012,24139100,6.0,4.9,6.1,Adventure
3543,2012,24139100,6.0,4.1,6.1,Adventure
3566,2012,24139100,6.0,4.3,6.1,Adventure
3590,2012,24139100,6.0,4.6,6.1,Adventure
3596,2012,24139100,6.0,4.2,6.1,Adventure
3600,2012,24139100,6.0,8.3,6.1,Adventure
3608,2012,24139100,6.0,3.1,6.1,Adventure
3610,2012,24139100,6.0,3.9,6.1,Adventure
3620,2012,24139100,6.0,6.0,6.1,Adventure
3621,2012,24139100,6.0,3.8,6.1,Adventure
3625,2012,24139100,6.0,8.2,6.1,Adventure
3627,2012,24139100,6.0,2.2,6.1,Adventure
3628,2012,24139100,6.0,4.7,6.1,Adventure
3637,2012,24139100,6.0,8.4,6.1,Adventure
3640,2012,24139100,6.0,3.5,6.1,Adventure
3644,2012,24139100,6.0,4.4,6.1,Adventure
3652,2012,24139100,6.0,3.4,6.1,Adventure
3653,2012,24139100,6.0,3.7,6.1,Adventure
3656,2012,24139100,6.0,8.5,6.1,Science Fiction
3657,2012,24139100,6.0,6.6,6.1,Science Fiction
3658,2012,24139100,6.0,8.1,6.1,Science Fiction
3659,2012,24139100,6.0,6.8,6.1,Science Fiction
3660,2012,24139100,6.0,7.0,6.1,Science Fiction
3661,2012,24139100,6.0,5.9,6.1,Science Fiction
3662,2012,24139100,6.0,7.8,6.1,Science Fiction
3663,2012,24139100,6.0,7.2,6.1,Science Fiction
3664,2012,24139100,6.0,6.1,6.1,Science Fiction
3666,2012,24139100,6.0,7.9,6.1,Science Fiction
3667,2012,24139100,6.0,5.8,6.1,Science Fiction
3668,2012,24139100,6.0,6.2,6.1,Science Fiction
3669,2012,24139100,6.0,6.9,6.1,Science Fiction
3670,2012,24139100,6.0,7.3,6.1,Science Fiction
3671,2012,24139100,6.0,5.5,6.1,Science Fiction
3673,2012,24139100,6.0,6.7,6.1,Science Fiction
3674,2012,24139100,6.0,8.0,6.1,Science Fiction
3678,2012,24139100,6.0,7.5,6.1,Science Fiction
3681,2012,24139100,6.0,7.1,6.1,Science Fiction
3683,2012,24139100,6.0,5.6,6.1,Science Fiction
3687,2012,24139100,6.0,6.4,6.1,Science Fiction
3690,2012,24139100,6.0,7.4,6.1,Science Fiction
3691,2012,24139100,6.0,7.6,6.1,Science Fiction
3693,2012,24139100,6.0,6.3,6.1,Science Fiction
3694,2012,24139100,6.0,5.4,6.1,Science Fiction
3701,2012,24139100,6.0,5.7,6.1,Science Fiction
3709,2012,24139100,6.0,6.5,6.1,Science Fiction
3711,2012,24139100,6.0,1.7,6.1,Science Fiction
3712,2012,24139100,6.0,7.7,6.1,Science Fiction
3715,2012,24139100,6.0,5.3,6.1,Science Fiction
3726,2012,24139100,6.0,5.1,6.1,Science Fiction
3728,2012,24139100,6.0,5.2,6.1,Science Fiction
3754,2012,24139100,6.0,4.8,6.1,Science Fiction
3755,2012,24139100,6.0,5.0,6.1,Science Fiction
3758,2012,24139100,6.0,4.9,6.1,Science Fiction
3764,2012,24139100,6.0,4.1,6.1,Science Fiction
3787,2012,24139100,6.0,4.3,6.1,Science Fiction
3811,2012,24139100,6.0,4.6,6.1,Science Fiction
3817,2012,24139100,6.0,4.2,6.1,Science Fiction
3821,2012,24139100,6.0,8.3,6.1,Science Fiction
3829,2012,24139100,6.0,3.1,6.1,Science Fiction
3831,2012,24139100,6.0,3.9,6.1,Science Fiction
3841,2012,24139100,6.0,6.0,6.1,Science Fiction
3842,2012,24139100,6.0,3.8,6.1,Science Fiction
3846,2012,24139100,6.0,8.2,6.1,Science Fiction
3848,2012,24139100,6.0,2.2,6.1,Science Fiction
3849,2012,24139100,6.0,4.7,6.1,Science Fiction
3858,2012,24139100,6.0,8.4,6.1,Science Fiction
3861,2012,24139100,6.0,3.5,6.1,Science Fiction
3865,2012,24139100,6.0,4.4,6.1,Science Fiction
3873,2012,24139100,6.0,3.4,6.1,Science Fiction
3874,2012,24139100,6.0,3.7,6.1,Science Fiction
3877,2007,632871626,14.1,7.1,5.9,Fantasy
3878,2007,632871626,14.1,6.2,5.9,Fantasy
3879,2007,632871626,14.1,6.1,5.9,Fantasy
3881,2007,632871626,14.1,5.4,5.9,Fantasy
3884,2007,632871626,14.1,7.5,5.9,Fantasy
3885,2007,632871626,14.1,7.2,5.9,Fantasy
3886,2007,632871626,14.1,8.0,5.9,Fantasy
3888,2007,632871626,14.1,6.3,5.9,Fantasy
3889,2007,632871626,14.1,8.1,5.9,Fantasy
3890,2007,632871626,14.1,5.6,5.9,Fantasy
3891,2007,632871626,14.1,5.2,5.9,Fantasy
3893,2007,632871626,14.1,7.8,5.9,Fantasy
3894,2007,632871626,14.1,6.8,5.9,Fantasy
3896,2007,632871626,14.1,6.9,5.9,Fantasy
3897,2007,632871626,14.1,7.7,5.9,Fantasy
3898,2007,632871626,14.1,5.9,5.9,Fantasy
3899,2007,632871626,14.1,6.7,5.9,Fantasy
3902,2007,632871626,14.1,7.4,5.9,Fantasy
3908,2007,632871626,14.1,3.8,5.9,Fantasy
3911,2007,632871626,14.1,7.6,5.9,Fantasy
3919,2007,632871626,14.1,6.4,5.9,Fantasy
3920,2007,632871626,14.1,4.7,5.9,Fantasy
3921,2007,632871626,14.1,6.5,5.9,Fantasy
3922,2007,632871626,14.1,5.7,5.9,Fantasy
3923,2007,632871626,14.1,7.3,5.9,Fantasy
3928,2007,632871626,14.1,4.8,5.9,Fantasy
3930,2007,632871626,14.1,5.3,5.9,Fantasy
3934,2007,632871626,14.1,3.6,5.9,Fantasy
3937,2007,632871626,14.1,6.6,5.9,Fantasy
3943,2007,632871626,14.1,7.0,5.9,Fantasy
3963,2007,632871626,14.1,2.3,5.9,Fantasy
3967,2007,632871626,14.1,8.2,5.9,Fantasy
3971,2007,632871626,14.1,4.5,5.9,Fantasy
3978,2007,632871626,14.1,3.3,5.9,Fantasy
3981,2007,632871626,14.1,7.9,5.9,Fantasy
3987,2007,632871626,14.1,5.1,5.9,Fantasy
3988,2007,632871626,14.1,8.4,5.9,Fantasy
3990,2007,632871626,14.1,5.5,5.9,Fantasy
4004,2007,632871626,14.1,5.8,5.9,Fantasy
4012,2007,632871626,14.1,3.9,5.9,Fantasy
4028,2007,632871626,14.1,2.0,5.9,Fantasy
4032,2007,632871626,14.1,2.9,5.9,Fantasy
4033,2007,632871626,14.1,5.0,5.9,Fantasy
4046,2007,632871626,14.1,6.0,5.9,Fantasy
4048,2007,632871626,14.1,8.3,5.9,Fantasy
4051,2007,632871626,14.1,4.6,5.9,Fantasy
4079,2007,632871626,14.1,4.1,5.9,Fantasy
4081,2007,632871626,14.1,7.1,5.9,Action
4082,2007,632871626,14.1,6.2,5.9,Action
4083,2007,632871626,14.1,6.1,5.9,Action
4085,2007,632871626,14.1,5.4,5.9,Action
4088,2007,632871626,14.1,7.5,5.9,Action
4089,2007,632871626,14.1,7.2,5.9,Action
4090,2007,632871626,14.1,8.0,5.9,Action
4092,2007,632871626,14.1,6.3,5.9,Action
4093,2007,632871626,14.1,8.1,5.9,Action
4094,2007,632871626,14.1,5.6,5.9,Action
4095,2007,632871626,14.1,5.2,5.9,Action
4097,2007,632871626,14.1,7.8,5.9,Action
4098,2007,632871626,14.1,6.8,5.9,Action
4100,2007,632871626,14.1,6.9,5.9,Action
4101,2007,632871626,14.1,7.7,5.9,Action
4102,2007,632871626,14.1,5.9,5.9,Action
4103,2007,632871626,14.1,6.7,5.9,Action
4106,2007,632871626,14.1,7.4,5.9,Action
4112,2007,632871626,14.1,3.8,5.9,Action
4115,2007,632871626,14.1,7.6,5.9,Action
4123,2007,632871626,14.1,6.4,5.9,Action
4124,2007,632871626,14.1,4.7,5.9,Action
4125,2007,632871626,14.1,6.5,5.9,Action
4126,2007,632871626,14.1,5.7,5.9,Action
4127,2007,632871626,14.1,7.3,5.9,Action
4132,2007,632871626,14.1,4.8,5.9,Action
4134,2007,632871626,14.1,5.3,5.9,Action
4138,2007,632871626,14.1,3.6,5.9,Action
4141,2007,632871626,14.1,6.6,5.9,Action
4147,2007,632871626,14.1,7.0,5.9,Action
4167,2007,632871626,14.1,2.3,5.9,Action
4171,2007,632871626,14.1,8.2,5.9,Action
4175,2007,632871626,14.1,4.5,5.9,Action
4182,2007,632871626,14.1,3.3,5.9,Action
4185,2007,632871626,14.1,7.9,5.9,Action
4191,2007,632871626,14.1,5.1,5.9,Action
4192,2007,632871626,14.1,8.4,5.9,Action
4194,2007,632871626,14.1,5.5,5.9,Action
4208,2007,632871626,14.1,5.8,5.9,Action
4216,2007,632871626,14.1,3.9,5.9,Action
4232,2007,632871626,14.1,2.0,5.9,Action
4236,2007,632871626,14.1,2.9,5.9,Action
4237,2007,632871626,14.1,5.0,5.9,Action
4250,2007,632871626,14.1,6.0,5.9,Action
4252,2007,632871626,14.1,8.3,5.9,Action
4255,2007,632871626,14.1,4.6,5.9,Action
4283,2007,632871626,14.1,4.1,5.9,Action
4285,2007,632871626,14.1,7.1,5.9,Adventure
4286,2007,632871626,14.1,6.2,5.9,Adventure
4287,2007,632871626,14.1,6.1,5.9,Adventure
4289,2007,632871626,14.1,5.4,5.9,Adventure
4292,2007,632871626,14.1,7.5,5.9,Adventure
4293,2007,632871626,14.1,7.2,5.9,Adventure
4294,2007,632871626,14.1,8.0,5.9,Adventure
4296,2007,632871626,14.1,6.3,5.9,Adventure
4297,2007,632871626,14.1,8.1,5.9,Adventure
4298,2007,632871626,14.1,5.6,5.9,Adventure
4299,2007,632871626,14.1,5.2,5.9,Adventure
4301,2007,632871626,14.1,7.8,5.9,Adventure
4302,2007,632871626,14.1,6.8,5.9,Adventure
4304,2007,632871626,14.1,6.9,5.9,Adventure
4305,2007,632871626,14.1,7.7,5.9,Adventure
4306,2007,632871626,14.1,5.9,5.9,Adventure
4307,2007,632871626,14.1,6.7,5.9,Adventure
4310,2007,632871626,14.1,7.4,5.9,Adventure
4316,2007,632871626,14.1,3.8,5.9,Adventure
4319,2007,632871626,14.1,7.6,5.9,Adventure
4327,2007,632871626,14.1,6.4,5.9,Adventure
4328,2007,632871626,14.1,4.7,5.9,Adventure
4329,2007,632871626,14.1,6.5,5.9,Adventure
4330,2007,632871626,14.1,5.7,5.9,Adventure
4331,2007,632871626,14.1,7.3,5.9,Adventure
4336,2007,632871626,14.1,4.8,5.9,Adventure
4338,2007,632871626,14.1,5.3,5.9,Adventure
4342,2007,632871626,14.1,3.6,5.9,Adventure
4345,2007,632871626,14.1,6.6,5.9,Adventure
4351,2007,632871626,14.1,7.0,5.9,Adventure
4371,2007,632871626,14.1,2.3,5.9,Adventure
4375,2007,632871626,14.1,8.2,5.9,Adventure
4379,2007,632871626,14.1,4.5,5.9,Adventure
4386,2007,632871626,14.1,3.3,5.9,Adventure
4389,2007,632871626,14.1,7.9,5.9,Adventure
4395,2007,632871626,14.1,5.1,5.9,Adventure
4396,2007,632871626,14.1,8.4,5.9,Adventure
4398,2007,632871626,14.1,5.5,5.9,Adventure
4412,2007,632871626,14.1,5.8,5.9,Adventure
4420,2007,632871626,14.1,3.9,5.9,Adventure
4436,2007,632871626,14.1,2.0,5.9,Adventure
4440,2007,632871626,14.1,2.9,5.9,Adventure
4441,2007,632871626,14.1,5.0,5.9,Adventure
4454,2007,632871626,14.1,6.0,5.9,Adventure
4456,2007,632871626,14.1,8.3,5.9,Adventure
4459,2007,632871626,14.1,4.6,5.9,Adventure
4487,2007,632871626,14.1,4.1,5.9,Adventure
4489,2010,331794936,6.5,7.8,7.4,Animation
4490,2010,331794936,6.5,6.7,7.4,Animation
4491,2010,331794936,6.5,6.5,7.4,Animation
4492,2010,331794936,6.5,6.8,7.4,Animation
4493,2010,331794936,6.5,8.3,7.4,Animation
4494,2010,331794936,6.5,6.6,7.4,Animation
4495,2010,331794936,6.5,7.0,7.4,Animation
4496,2010,331794936,6.5,6.4,7.4,Animation
4497,2010,331794936,6.5,8.2,7.4,Animation
4498,2010,331794936,6.5,8.8,7.4,Animation
4499,2010,331794936,6.5,6.1,7.4,Animation
4500,2010,331794936,6.5,6.3,7.4,Animation
4501,2010,331794936,6.5,5.8,7.4,Animation
4502,2010,331794936,6.5,4.2,7.4,Animation
4504,2010,331794936,6.5,7.3,7.4,Animation
4507,2010,331794936,6.5,5.3,7.4,Animation
4509,2010,331794936,6.5,4.9,7.4,Animation
4510,2010,331794936,6.5,5.5,7.4,Animation
4512,2010,331794936,6.5,6.0,7.4,Animation
4514,2010,331794936,6.5,6.9,7.4,Animation
4515,2010,331794936,6.5,4.3,7.4,Animation
4516,2010,331794936,6.5,5.9,7.4,Animation
4518,2010,331794936,6.5,4.4,7.4,Animation
4519,2010,331794936,6.5,7.5,7.4,Animation
4522,2010,331794936,6.5,8.1,7.4,Animation
4524,2010,331794936,6.5,4.6,7.4,Animation
4526,2010,331794936,6.5,5.4,7.4,Animation
4529,2010,331794936,6.5,7.7,7.4,Animation
4532,2010,331794936,6.5,5.7,7.4,Animation
4533,2010,331794936,6.5,7.1,7.4,Animation
4543,2010,331794936,6.5,4.7,7.4,Animation
4544,2010,331794936,6.5,7.2,7.4,Animation
4552,2010,331794936,6.5,7.6,7.4,Animation
4553,2010,331794936,6.5,5.6,7.4,Animation
4559,2010,331794936,6.5,3.8,7.4,Animation
4561,2010,331794936,6.5,6.2,7.4,Animation
4567,2010,331794936,6.5,7.4,7.4,Animation
4573,2010,331794936,6.5,5.2,7.4,Animation
